['/p/Bv8-utvHPZI/'],15906,60,55.3k,"['#BJP', '#governance']","<div class=""C4VMK""><h3 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/akshaychauhan1708/"" title=""akshaychauhan1708"">akshaychauhan1708</a></h3><span><a class=""notranslate"" href=""/raghavjain_jainsahab/"">@raghavjain_jainsahab</a> ha bhaii ♥️🙏</span></div>"
['/p/Bv81VqTntn8/'],40.5k,90,-1,"['#BJP', '#governance']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>BJP National President Shri Amit Shah releases Sankalp Patra for New Odisha in Bhubaneswar.</span></div>"
['/p/Bv8dTWDHl2U/'],53965,2308,365k,"['#BJP', '#governance']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>आज तक ने प्रधानमंत्री श्री नरेन्द्र मोदी के भाषण पर दिखाई गलत खबर।<br/><br/>आखिर क्यों?</span></div>"
['/p/Bv8Xz5UHBLo/'],47198,344,120k,"['#BJP', '#governance', '#MainBhiChowkidar']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>ये देश ये मेरा वतन, ये मेरा घर मेरा चमन,<br/><br/>सबका विकास चाहता और चाहता हूं बस अमन। <br/>वो एक अकेला चल पड़ा<br/>मैं उसकी कतार हूं... हां <a href=""/explore/tags/mainbhichowkidar/"">#MainBhiChowkidar</a> हूं।</span></div>"
['/p/Bv6_cx7nmZD/'],31024,997,199k,"['#BJP', '#governance']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>राहुल गांधी शब्दों की गुंडागर्दी कर रहे हैं और कांग्रेस के प्रवक्ता टीवी डिबेट्स में हिंसा पर उतर आये हैं। देखिये, कांग्रेस के आलोक शर्मा ने लाइव शो में भाजपा प्रवक्ता श्री केके शर्मा पर कैसे ग्लास फेंक कर अमर्यादित हरकत की। ये चुनाव में हार देख रही कांग्रेस की बौखलाहट ही है।</span></div>"
['/p/Bv63lo4H-Qt/'],38418,260,100k,"['#BJP', '#governance']","<div class=""C4VMK""><h3 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/deepakkatkar83/"" title=""deepakkatkar83"">deepakkatkar83</a></h3><span>Mi be cokedar hu</span></div>"
['/p/Bv6dqx7HI_m/'],27.3k,189,-1,"['#BJP', '#governance']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>कांग्रेस का हाथ... देशद्रोहियों के साथ।</span></div>"
['/p/Bv6I0QFHNao/'],63.3k,177,-1,"['#BJP', '#governance']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>Glimpses of BJP National President Shri Amit Shah's 'Jan Sampark Abhiyan' in Ahmedabad, Gujarat.</span></div>"
['/p/Bv58YQln4Dw/'],64834,1335,526k,"['#BJP', '#governance']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>स्वतंत्र मीडिया की बात करने वालों ने 6 महीने से राफेल के सम्बन्ध में झूठ बोलने वालों से एक सवाल नहीं पूछा। बीते 10 दिनों में नामदारों के ऊपर सबूतों के साथ भ्रष्टाचार के आरोप लगे लेकिन उनसे एक सवाल नहीं पूछा गया। और एक प्रधानमंत्री से झूठे आरोपों के लिए सवाल पूछे जाते हैं: पीएम</span></div>"
['/p/Bv5yL5IngTh/'],53225,404,168k,"['#BJP', '#governance']","<div class=""C4VMK""><h3 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/prashantjoshi225/"" title=""prashantjoshi225"">prashantjoshi225</a></h3><span>Proud of u BJP family🌷</span></div>"
['/p/Bv5vkN0n7aW/'],20145,62,55.3k,"['#BJP', '#governance', '#ModiHaiToMumkinHai']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>अरे भर दी खुशियों से झोली, बंद थीं राहें जो खोली <br/>बोल रहे सब एक ही बोली, नामुमकिन अब मुमकिन है। मान चुका है देश ही सारा, जन-जन का है एक ही नारा <br/>ना होता था जो भारत में वो होना अब मुमकिन है। अरे मोदी है तो मुमकिन है। <a href=""/explore/tags/modihaitomumkinhai/"">#ModiHaiToMumkinHai</a></span></div>"
['/p/Bv5pMmwntTN/'],20.8k,46,-1,"['#BJP', '#governance']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>हिन्दू नव संवत्सर विक्रम संवत 2076 की सभी देशवासियों को हार्दिक शुभकामनाएं।</span></div>"
['/p/Bv5o8NknXub/'],27.3k,100,-1,"['#BJP', '#governance']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>आप सभी देशवासियों को चैत्र नवरात्रि की हार्दिक शुभकामनाएं।</span></div>"
['/p/Bv5eXf-nrXO/'],45.4k,308,-1,"['#BJP', '#governance']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>39 वर्षों से राष्ट्र निर्माण में समर्पित भारतीय जनता पार्टी के स्थापना दिवस की सभी कार्यकर्ताओं को हार्दिक शुभकामनाएं।</span></div>"
['/p/Bv4btr7nQlg/'],24837,293,110k,"['#BJP', '#governance']","<div class=""C4VMK""><h3 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/waseema.ext/"" title=""waseema.ext"">waseema.ext</a></h3><span><a class=""notranslate"" href=""/madhurirajput97/"">@madhurirajput97</a> Tum to mujhe batao hi mat mai padha likha hu ya anpad... Tum khud ko Dekho jo andhe Bhakt bane huye ho... Mai Sirf Desh k hit ki bat krta hu... Tumhre Kitne bujurg ne balidan diya h.. Hai kiya Tumhre khandaan me koi... Mere dada pad dada Shahid huye h azadi ki ladai me or modi ji nahi chor ne Jo wade kiye the Kitne pure kiya batao Na... Mai Tujhe Batata hu.... Notebandi karke Kala dhan lane wala tha aaya kiya.... Ganga ko saaf karana tha.. Hui kiya ganga saaf..... Mehgayi rokni thi or gst lakar or bada diya... Hui Mehgayi kam.... BSNL Ek govt company h Jo har saal 3000 cr  Ghata me ja rahi or Jio har saal 900 cr ka profit Kama rahi h.... Ambani ko modi ne cement factory dalne k liye 1240 acres land allot kiya jise ambani ne 4800 cr me sell kar diya.... Andhbhakt logical or sachi bate karo... Bina sar pair wali bate mat karo.... Mai anpad hu fir b tumse jyada knowledge h mujhe Desh k bare me or tum log Padhe likhe hote huye b anpadho jesi bate karte Ho... Rahi bat national security ki jab 250 kg RDX Lekar ghus gaya jawano k bich or 42 Fozi Shahid Ho Gaye to kaha gai security modi ki kaha the tab Chokidar or kon tha us time Chokidar.... Kuch h kiya Tumhre pas bolne k liye bas jab Dekho Mandir or Hindu Muslim k bat karti Ho.... Tumhri Kitni ghatiya h Wo sab pata chal raha h</span></div>"
['/p/Bv3mfy2nW9c/'],43.8k,321,-1,"['#BJP', '#governance', '#PhirEkBaarModiSarkar']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span><a href=""/explore/tags/phirekbaarmodisarkar/"">#PhirEkBaarModiSarkar</a></span></div>"
['/p/Bv3OVA1neyu/'],30841,248,147k,"['#BJP', '#governance']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>कांग्रेस का ऐसा क्या दारिद्र्य है कि देश में से उनकी पार्टी में और कोई नेता नहीं उभरता? बाकी राहुल और प्रियंका में से कौन अच्छा है और कौन बुरा, ये मैं नहीं बता सकता क्योंकि मैं इनसे व्यक्तिगत रूप से परिचित नहीं हूं: प्रधानमंत्री श्री नरेन्द्र मोदी।</span></div>"
['/p/Bv3ICVAHcmZ/'],41022,452,327k,"['#BJP', '#governance']","<div class=""C4VMK""><h3 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/anurupbanerjee/"" title=""anurupbanerjee"">anurupbanerjee</a></h3><span>Dil Ko bahlanay Kay liye Cartoon achcha hai, warna 'Chowkidaar Chor Hai' ka Jabaab Abhi tak Nahi Aya. Kanoonan Chuppi admission hota hai.</span></div>"
['/p/Bv1kvN7HF5x/'],28.1k,462,-1,"['#BJP', '#governance', '#JantaMaafNahiKaregi']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>राहुल गांधी: 72,000/- योजना का पैसा कहां से आएगा? राहुल गांधी के गुरु: मिडिल क्लास को निचोड़ देंगे सर जी। <a href=""/explore/tags/jantamaafnahikaregi/"">#JantaMaafNahiKaregi</a></span></div>"
['/p/Bv1UjKRHhjJ/'],27973,543,172k,"['#BJP', '#governance', '#JantaMaafNahiKaregi']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>अब तक गरीबों का शोषण किया, और अब मध्यम वर्ग पर 'टैक्स बढ़ाकर' वार करेगी कांग्रेस। <a href=""/explore/tags/jantamaafnahikaregi/"">#JantaMaafNahiKaregi</a></span></div>"
['/p/Bv09tDqnQn2/'],35.3k,313,-1,"['#BJP', '#governance']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>Yet another feather in PM Shri Narendra Modi's cap.<br/><br/>In appreciation of his role in consolidating the long-standing friendship and joint strategic cooperation between UAE and India, the UAE president has conferred Zayed Medal to Prime Minister Shri Narendra Modi.</span></div>"
['/p/Bv0oyPwHris/'],38677,358,200k,"['#BJP', '#governance']","<div class=""C4VMK""><h3 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/azharali1367/"" title=""azharali1367"">azharali1367</a></h3><span><a class=""notranslate"" href=""/ad.iti302/"">@ad.iti302</a> Kya hua aagye pese 🤣😂😅</span></div>"
['/p/BvzOWUdn71p/'],28671,179,126k,"['#BJP', '#governance']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>मैं आज पहली बार बता रहा हूं कि हमने AFSPA को Dilute के मुद्दे पर ही जम्मू कश्मीर सरकार छोड़ी है। राहुल बाबा अगर हम विपक्ष में भी रहे, तो भी कश्मीर को बचाने के लिए भाजपा का हर कार्यकर्ता अपनी जान की बाजी लगाने के लिए तैयार है: श्री अमित शाह</span></div>"
['/p/BvyphDZHkvM/'],72553,894,214k,"['#BJP', '#governance']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>Unprecedented frenzy for PM Modi in Kolkata!</span></div>"
['/p/BvyG4bPHniv/'],45722,848,187k,"['#BJP', '#governance']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>एक तरफ इरादों वाली सरकार है, दूसरी तरफ सिर्फ और सिर्फ झूठे वादों वाले नामदार हैं। इन लोगों की तरह ही इनका घोषणा पत्र भी भष्ट होता है, बेइमान होता है, ढकोसलों से भरा होता है। इसलिए उसे घोषणा पत्र नहीं ढकोसला पत्र कहना चाहिए: प्रधानमंत्री श्री नरेन्द्र मोदी</span></div>"
['/p/BvyEru7HGJD/'],30680,131,95.4k,"['#BJP', '#governance']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>Electrifying atmosphere at PM <a class=""notranslate"" href=""/narendramodi/"">@narendramodi</a>'s public meeting in Arunachal Pradesh.</span></div>"
['/p/BvxvmtEn5kc/'],56.2k,233,-1,"['#BJP', '#governance']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>Youngest enthusiastic supporter at BJP National President Shri Amit Shah's roadshow in Bengaluru.</span></div>"
['/p/BvwdqitHZ41/'],20697,120,55k,"['#BJP', '#governance']","<div class=""C4VMK""><h2 class=""_6lAjh""><a class=""FPmhX notranslate TlrDj"" href=""/bjp4india/"" title=""bjp4india"">bjp4india</a></h2><span>Our forces crossed the borders &amp; destroyed terrorist's launch pads, avenging the killing of our bravehearts in Pulwama.<br/><br/>We secured India by carrying out air strikes and on the other hand, Congress and DMK leaders want us to engage in peaceful talks with Pakistan: Shri Amit Shah</span></div>"
